dates,ids,names,monthly_listeners,popularity,followers,genres,first_release,last_release,num_releases,num_tracks,playlists_found,feat_track_ids
2024-04-24,72K82D7yyKc8TZ45IZvPrj,gabi sklar,224624.0,39,48005, pop ,2019,2024,10,1,Chill Pop,"3i3I7HyCJ3UxdJTY5LTaWs, 3i3I7HyCJ3UxdJTY5LTaWs"
2024-04-24,72WcKL1SYgNzcNojYLFQsB,redinho,2431215.0,54,11587,"popping, purple sound",2011,2023,20,5,Chill Pop,"6DYLWAdxEJvwWmT7EkeDkX, 6DYLWAdxEJvwWmT7EkeDkX"
2024-04-24,72uK8geg5BPRRzdGBmmtAF,keke,117318.0,31,12385,"austrian pop, frauenrap",2019,2024,20,1,GLOW,"5bCcGYOhitThd1TcVzLI04, 5bCcGYOhitThd1TcVzLI04"
2024-04-24,73jBynjsVtofjRpdpRAJGk,dimitri vegas & like mike,17711241.0,71,3408178,"belgian dance, belgian edm, big room, dutch house, edm, electro house, pop dance, progressive electro house",2020,2024,20,1,Singled Out,"4y9tKMhrx5uepqljKj7wq9, 4y9tKMhrx5uepqljKj7wq9"
2024-04-24,73mSg0dykFyhvU96tb5xQV,hermanos gutiérrez,2618148.0,64,404207, latin ,2017,2024,17,2,late night vibes,"3XagHd6dQ24vSujx0ADqXK, 3XagHd6dQ24vSujx0ADqXK"
2024-04-24,76YHUJWHU2wgGBZjIg3itT,dye,13191.0,17,292," singer-songwriter , pop , orchestral ",2024,2024,2,1,Fresh Finds Rock ,"6pqbW62SKuIGJxiYjHTx6l, 6pqbW62SKuIGJxiYjHTx6l"
2024-04-24,76bDEeabrfohMhoWwm4av7,bathsheba,52945.0,28,4910, pop ,2020,2024,12,1,GLOW,"3Vo4iueKVM9o2BurvSJagg, 3Vo4iueKVM9o2BurvSJagg"
2024-04-24,77kULmXAQ6vWer7IIHdGzI,jordan davis,10926502.0,72,1206500,contemporary country,2018,2024,20,2,Warm Fuzzy Feeling,"39OclE5hZematADrdfaWvE, 39OclE5hZematADrdfaWvE"
2024-04-24,79AyR6ATpj2LTPxfb6FX50,lauren spencer smith,7015135.0,66,1380248,"alt z, gen z singer-songwriter, singer-songwriter pop",2019,2023,20,1,Warm Fuzzy Feeling,"7vfCm8tEWV9lCpyY1nvJVB, 7vfCm8tEWV9lCpyY1nvJVB"
2024-04-24,7A0awCXkE1FtSU8B0qwOJQ,jamie xx,2858364.0,57,791659,"electronica, future garage, indie soul, indietronica",2009,2024,20,1,Singled Out,"3CqaTHbiU2nBy3Ar9RnDHN, 3CqaTHbiU2nBy3Ar9RnDHN"
2024-04-24,7ANeFdhioipksT9lqg0Ay6,ego ella may,138823.0,35,49736,"alternative r&b, uk contemporary r&b",2019,2023,20,1,Next Wave Soul,"2KcaOSZlR03H41Nhmg2QyH, 4eRQ0iaCuuojLwKDZJQdc9, 2KcaOSZlR03H41Nhmg2QyH, 4eRQ0iaCuuojLwKDZJQdc9"
2024-04-24,7AzjETXRUKNRSJHMW9GIqd,nina nesbitt,1372615.0,51,329461,"alt z, neo-singer-songwriter, uk pop",2013,2024,20,1,Chill Pop,"7ksg8Q9dVls297TACKj91s, 7ksg8Q9dVls297TACKj91s"
2024-04-24,7BDvurihyagH0uSPNDJX7d,pillow queens,124976.0,36,34791,"dublin indie, irish indie rock",2016,2024,20,3,GLOW,"2MxDVhWDvd2f7ROLe8VDYe, 2MxDVhWDvd2f7ROLe8VDYe"
2024-04-24,7BIkk865pwBrSZetA8Izic,juls,877653.0,48,310705,"afrobeats, afroswing, uk dancehall",2017,2024,20,1,Singled Out,"1UAv2FU9jslNl8AHsoUBjY, 1UAv2FU9jslNl8AHsoUBjY"
2024-04-24,7Bu0r4MCDX3sbhcFD5IXyx,yuju,463392.0,44,205151,korean ost,2019,2023,20,2,Korean OSTs,"5PvvQeeLo5XADZTWHeWWGC, 5PvvQeeLo5XADZTWHeWWGC"
2024-04-24,7C0lSOS41UnTbnF7bMSEWN,woogie,192665.0,36,96248,"k-rap, korean r&b",2018,2023,11,1,v o K a l,"1hncbzqfhChm8PS0UeoVY6, 1hncbzqfhChm8PS0UeoVY6"
2024-04-24,7DQYAz99eM3Y5PkP9WtUew,jax,3137077.0,57,631985,gen z singer-songwriter,2021,2023,20,3,Warm Fuzzy Feeling,"5YVmHTAsdWnoanWXB7AwZX, 5YVmHTAsdWnoanWXB7AwZX"
2024-04-24,7DxCK6bwfQC3F2ajZ02R2F,dawn 던,378387.0,45,259373,k-pop,2019,2023,7,1,Korean OSTs,"7D07HeIBMKCMPrqFQvvD4c, 7D07HeIBMKCMPrqFQvvD4c"
2024-04-24,7E1o9IcnpiFQDlAUk2H7Az,madi diaz,590585.0,45,42891,acoustic pop,2012,2024,20,1,Chill Pop,"1lPOg6A053ay6AAUOh3mij, 1lPOg6A053ay6AAUOh3mij"
2024-04-24,7E2ioKxoxI2J94tUkIx6As,alex isley,2298745.0,58,207425,alternative r&b,2012,2024,20,1,Next Wave Soul,"2ShpBw0zpxdnclk7gv8eHY, 5Szrve8Y2ly9uxZupBIwgg, 2ShpBw0zpxdnclk7gv8eHY, 5Szrve8Y2ly9uxZupBIwgg"
2024-04-24,7FKTg75ADVMZgY3P9ZMRtH,flipturn,1940108.0,56,166610,"jacksonville indie, pov: indie",2018,2024,20,1,late night vibes,"45w3oCmAZDjkJ79lwAvM4X, 45w3oCmAZDjkJ79lwAvM4X"
2024-04-24,7FNnA9vBm6EKceENgCGRMb,anitta,30800159.0,78,12348185,"funk pop, funk rj, pagode baiano, pop, pop nacional",2013,2024,20,3,Hallyu Boy Bands,"6uTPA1xlcsk6dbchB2dhzl, 6uTPA1xlcsk6dbchB2dhzl"
2024-04-24,7FvQR6QFfXmW18dyMqnHvv,tommy newport,1859361.0,55,56136,kansas indie,2018,2024,17,1,late night vibes,"700iSqwIlmgyRCiHWbRNdh, 700iSqwIlmgyRCiHWbRNdh"
2024-04-24,7GZfE8P3kSPhhzq854OMxk,jnr williams,190548.0,42,11105,british soul,2018,2021,12,1,late night vibes,"6J4JyWGym75LACyBWqipKv, 6J4JyWGym75LACyBWqipKv"
2024-04-24,7H55rcKCfwqkyDFH9wpKM6,christina perri,14063060.0,68,3740390,pop,2011,2024,20,1,Warm Fuzzy Feeling,"6lanRgr6wXibZr8KgzXxBl, 6lanRgr6wXibZr8KgzXxBl"
2024-04-24,7H5EC2qaylGun66YeRrVHg,so!yoon!,922110.0,50,213747,korean indie rock,2019,2023,7,1,Indie Korea (인디 코리아),"4XQnhcwRPRmGG4E6PakLMb, 4XQnhcwRPRmGG4E6PakLMb"
2024-04-24,7ITMCzIU9uII8gwRg8JAhc,odetari,9877130.0,77,2689872,"krushclub, sigilkore",2023,2024,20,1,Singled Out,"0hmd7it20lGXWfNPOUcYUp, 0hmd7it20lGXWfNPOUcYUp"
2024-04-24,7JQoDD1lpEKouUMyh9yIFH,danny kuttner,31816.0,23,855," jazz , contemporary ",2022,2024,5,1,Next Wave Soul,"6yqgNXoUQLYmBNh4OVbtct, 6yqgNXoUQLYmBNh4OVbtct"
2024-04-24,7LdZwtnhfB1GoC9SE9tvyb,kim jae hwan,203124.0,37,150735,korean pop,2020,2024,20,2,Korean OSTs,"5xsKnnxpkMQr9j3Fa16hXp, 5xsKnnxpkMQr9j3Fa16hXp"
2024-04-24,7MJBivXsykJUNKMUKfKfgx,whitehall,16497.0,18,5138,south carolina indie,2015,2023,20,1,Fresh Finds Rock ,"4DDpuTCiQuL2C22z6JySwQ, 4DDpuTCiQuL2C22z6JySwQ"
2024-04-24,7MNEVabc4cs19CbzAFZmXz,terrace martin,1617211.0,54,171661,"alternative r&b, indie soul",2012,2023,20,10,Next Wave Soul,"2ShpBw0zpxdnclk7gv8eHY, 73ypDYXaKLXgb69ja5J21D, 0IT1pmbYjQjoU0IUMVZ6XU, 2ShpBw0zpxdnclk7gv8eHY, 73ypDYXaKLXgb69ja5J21D, 0IT1pmbYjQjoU0IUMVZ6XU"
2024-04-24,7b04D0yLktCUpvxQBhmG7R,leisure,2925752.0,59,223938,"auckland indie, indie soul",2018,2023,20,1,late night vibes,"39MAU8JIcR7ojQA4hnoPDS, 2SueOYex8L8EwV4CTKPMbA, 39MAU8JIcR7ojQA4hnoPDS, 2SueOYex8L8EwV4CTKPMbA"
2024-04-24,7bWYN0sHvyH7yv1uefX07U,jukjae,279345.0,42,99377,korean pop,2014,2024,20,1,v o K a l,"0DXnSV98JM6bwf4fWiUyKb, 0DXnSV98JM6bwf4fWiUyKb"
2024-04-24,7bXgB6jMjp9ATFy66eO08Z,chris brown,49995725.0,85,21405187,"r&b, rap",2005,2024,20,1,Singled Out,"2oTFuT1tKLHlTJsnBSJJiN, 2oTFuT1tKLHlTJsnBSJJiN"
2024-04-24,7bmYpVgQub656uNTu6qGNQ,hwasa,3528253.0,59,4940971,"k-pop, korean talent show",2017,2023,15,3,v o K a l,"3MUmPh3UxWs9p25e6B3M7N, 3MUmPh3UxWs9p25e6B3M7N"
2024-04-24,7bupzBUhDSqBIAkoianGjC,duñe,505154.0,44,35993,indie soul,2016,2024,20,5,late night vibes,"6DsvXic2O817vrPB0btljC, 6DsvXic2O817vrPB0btljC"
2024-04-24,7c1HgFDe8ogy5NOZ1ANCJQ,"car, the garden",590203.0,48,176328,"k-indie, korean pop",2013,2024,20,2,Korean OSTs,"0LDUgztmj4MrekZcgx5FrY, 30tYWTkLIQtZWnRIOqcHnJ, 7wLJ4xzxNss5abZ1kXs242, 47Euae10UxFEcbnR9I9Vgt, 0LDUgztmj4MrekZcgx5FrY, 30tYWTkLIQtZWnRIOqcHnJ, 7wLJ4xzxNss5abZ1kXs242, 47Euae10UxFEcbnR9I9Vgt"
2024-04-24,7cEaNXXTHx3LokbjUUyHal,big naughty,818678.0,54,368509,k-pop ballad,2022,2023,20,1,v o K a l,"25QGSFaB28MnIp7CIX1Nkk, 25QGSFaB28MnIp7CIX1Nkk"
2024-04-24,7cIx4IDh0zLqXBxuNSqFNq,rae khalil,234977.0,40,46440,oc indie,2018,2024,20,1,Next Wave Soul,"3HPJLLqf4qdKm6xbXiW979, 3HPJLLqf4qdKm6xbXiW979"
2024-04-24,7cVZApDoQZpS447nHTsNqu,leehi,4048092.0,63,1720015,k-pop,2012,2024,18,1,v o K a l,"0JL7DoEqAUcOntWmBuOSdh, 2Qp3RHSP5f9csqFhhFgPrC, 0JL7DoEqAUcOntWmBuOSdh, 2Qp3RHSP5f9csqFhhFgPrC"
2024-04-24,7cYFopPCh8aSpBHANLgLaV,lim jae beum,99492.0,34,55353,"korean ost, korean pop",1991,2022,20,2,v o K a l,"3cgDEWthQdpLcTTeWMV0VB, 1wjeOAasitMZuBLt2PE1YM, 2yY6cliPDD0lyXgebWzhrr, 0cnx6iVwTUVLLnaTJKsZy2, 3cgDEWthQdpLcTTeWMV0VB, 1wjeOAasitMZuBLt2PE1YM, 2yY6cliPDD0lyXgebWzhrr, 0cnx6iVwTUVLLnaTJKsZy2"
2024-04-24,7e3FtKBIPLrIVm8g1FJMVg,sango,1456972.0,52,198446,"alternative r&b, indie soul",2013,2024,20,1,Next Wave Soul,"6CiOWFRE5AaF3H1yQHWeyq, 6CiOWFRE5AaF3H1yQHWeyq"
2024-04-24,7f5Zgnp2spUuuzKplmRkt7,lost frequencies,26108906.0,75,2781011,"belgian edm, edm, pop dance, tropical house",2016,2024,20,1,Singled Out,"1dcK8O2qEq7E34o4ImQEco, 1dcK8O2qEq7E34o4ImQEco"
2024-04-24,7fgL4SG4e92nmJ3GuTpz58,def.,90757.0,41,148213, pop ,2021,2022,4,1,v o K a l,"7AOtWjLx5SaKVVGzberZ7i, 7AOtWjLx5SaKVVGzberZ7i"
2024-04-24,7gW0r5CkdEUMm42w9XpyZO,laufey,12790906.0,77,3585793,gen z singer-songwriter,2020,2024,20,1,Chill Pop,"4R3AU2pjv8ge2siX1fVbZs, 6cx5CvFhqN19efStehJqoW, 6BQPRUFGHsgtNYJxuwhktR, 4R3AU2pjv8ge2siX1fVbZs, 6cx5CvFhqN19efStehJqoW, 6BQPRUFGHsgtNYJxuwhktR"
2024-04-24,7hr9W3IjXcm3UlLY7guLk5,henry moodie,10080542.0,67,355144,singer-songwriter pop,2023,2024,3,1,Chill Pop,"7FBsCEfKsrj5hbcn5PZDyP, 7FBsCEfKsrj5hbcn5PZDyP, 7FBsCEfKsrj5hbcn5PZDyP, 7FBsCEfKsrj5hbcn5PZDyP"
2024-04-24,7iUF39q93Xixo33E6IvNYm,theo croker,128479.0,33,35612,"indie jazz, jazz brass, jazz trumpet",2006,2024,20,3,Next Wave Soul,"702iObycXld7AL2LQpTpUc, 702iObycXld7AL2LQpTpUc"
2024-04-24,7jFUYMpMUBDL4JQtMZ5ilc,sung si kyung,547513.0,48,250026,korean pop,2001,2023,20,2,v o K a l,"2Qp3RHSP5f9csqFhhFgPrC, 1nS7nL6Kyh8p0DOglJTdfD, 5rfOHC8IMqyvqAi4TUrnsn, 2Qp3RHSP5f9csqFhhFgPrC, 1nS7nL6Kyh8p0DOglJTdfD, 5rfOHC8IMqyvqAi4TUrnsn"
2024-04-24,7jrKVdbsnsYOR8roKyx1Th,melkbelly,6677.0,13,7255,"chicago indie, indie punk",2014,2024,11,6,Fresh Finds Rock ,"3WwpXIUD8U6LIQOW6heHfu, 3WwpXIUD8U6LIQOW6heHfu"
2024-04-24,7kqUt0kZIfski1GVmbwjG3,johan kim,89561.0,29,10167,"k-rap, korean pop",1998,2024,20,4,Korean OSTs,"3gPj20JcVRBTeFyhCEoubf, 3gPj20JcVRBTeFyhCEoubf"
2024-04-24,7l8rOFwZFQ3G0sgZ7gjGng,jung seung hwan,910501.0,49,249582,korean pop,2018,2023,20,2,Korean OSTs,"37x2x6UQfUcvbM8NVHRngO, 3Yzlsk9g1zqWZUeI5oq1BN, 37x2x6UQfUcvbM8NVHRngO, 3Yzlsk9g1zqWZUeI5oq1BN"
2024-04-24,7lDVEkjIURPMyUYwoQRrpw,ryan hurd,1925045.0,53,254245,"contemporary country, country pop, country road, modern country rock",2017,2024,17,4,Chill Pop,"2lLx6KEtmUDvRi4iWQyqRV, 1ZIKpMTRPqhwAoVXWY3tXI, 2lLx6KEtmUDvRi4iWQyqRV, 1ZIKpMTRPqhwAoVXWY3tXI"
2024-04-24,7nqOGRxlXj7N2JYbgNEjYH,seventeen,6344156.0,76,11212094,"k-pop, k-pop boy group",2016,2024,20,2,Hallyu Boy Bands,"4MTNimMDRyFZv37Thcktwa, 6I2tqFhk8tq69iursYxuxd, 6LnEoRQKMcaFTR5UvaKuBy, 1Rrj7KyS2R6SP9CQMDJW1w, 3QwiidVHfeE9y5jl4n2MTC, 4MTNimMDRyFZv37Thcktwa, 6I2tqFhk8tq69iursYxuxd, 6LnEoRQKMcaFTR5UvaKuBy, 1Rrj7KyS2R6SP9CQMDJW1w, 3QwiidVHfeE9y5jl4n2MTC"
2024-04-24,7o2ZQYM7nTsaVdkXY38UAA,em beihold,19471836.0,69,457244,"alt z, gen z singer-songwriter",2019,2024,20,1,Chill Pop,"1Y3LN4zO1Edc2EluIoSPJN, 1Y3LN4zO1Edc2EluIoSPJN, 1Y3LN4zO1Edc2EluIoSPJN, 1Y3LN4zO1Edc2EluIoSPJN"
2024-04-24,7oJtghmTMHdQ49zN8uLSob,harrison brome,540828.0,44,40407,"canadian contemporary r&b, vancouver indie",2015,2024,18,1,late night vibes,"65SdUIqOkTDkVRcZSa9xAu, 65SdUIqOkTDkVRcZSa9xAu"
2024-04-24,7oLhWWqX188fvNQ6aqxLz3,perennial,14679.0,17,1185,"connecticut indie, new england hardcore",2017,2024,13,1,Fresh Finds Rock ,"5VsPSsmnSr0bTTMDfZrFBD, 5VsPSsmnSr0bTTMDfZrFBD"
2024-04-24,7okSU80WTrn4LXlyXYbX3P,clinton kane,4543847.0,60,909423,"alt z, gen z singer-songwriter",2020,2023,20,1,Warm Fuzzy Feeling,"1is8gU4RVcN4J8xItxWoOY, 1is8gU4RVcN4J8xItxWoOY"
2024-04-24,7pDc59W5HYxYElrjJwsjnN,peyotoff,43333.0,26,763,bulgarian r&b,2022,2024,20,1,Next Wave Soul,"7zmr0zy0oq5KWEqwbrKjxK, 7zmr0zy0oq5KWEqwbrKjxK"
2024-04-24,7pbDxGE6nQSZVfiFdq9lOL,rex orange county,11947610.0,71,5928136,bedroom pop,2016,2022,20,1,Warm Fuzzy Feeling,"6FtIK0IkmG33lKbc1pyAlZ, 6FtIK0IkmG33lKbc1pyAlZ"
2024-04-24,7pwufEBGfggjoI8twqlsmQ,nessa barrett,4198480.0,63,1282097,"alt z, social media pop",2021,2024,20,2,Chill Pop,"3eGIiMTMZduPDb4MN0NTqD, 3eGIiMTMZduPDb4MN0NTqD"
2024-04-24,7q7IUe2AqtifSZ2q52kHFc,forest blakk,4596345.0,60,154183,singer-songwriter pop,2021,2024,20,2,Warm Fuzzy Feeling,"727Z2S2mtNH46CbP9EWPwY, 7Lv78wiIJcKgND9Zi7AIOt, 727Z2S2mtNH46CbP9EWPwY, 7Lv78wiIJcKgND9Zi7AIOt"
2024-04-24,7r2uG6BlFXKcwmh9ItqlII,wrabel,2087087.0,56,264293,"alt z, indie poptimism",2020,2024,20,2,GLOW,"7o6gpxrODiDCiaDaHzkuog, 7o6gpxrODiDCiaDaHzkuog"
2024-04-24,7rrTqtOUOwva4sgTx9C9F9,joy oladokun,2767032.0,56,183621,"black americana, la pop",2016,2024,20,1,Warm Fuzzy Feeling,"0hiHNxqKGf3GZgVTIOAiiK, 0hiHNxqKGf3GZgVTIOAiiK"
2024-04-24,7sZ5ipSoboWdqXkdj6AXHo,onew,198730.0,43,437312,k-pop,2016,2023,19,2,v o K a l,"5jQRsJZzu8jicHgC3wgiY5, 5jQRsJZzu8jicHgC3wgiY5"
2024-04-24,7t7hXBcoQ0dywVEXB0TOYZ,karin ann,145398.0,31,31974, folk ,2021,2024,20,1,GLOW,"026wFwWe0DnvTvUAiVtiwL, 026wFwWe0DnvTvUAiVtiwL"
2024-04-24,7tYKF4w9nC0nq9CsPZTHyP,sza,69220673.0,88,19270066,"pop, r&b, rap",2014,2024,20,1,Chill Pop,"1bjeWoagtHmUKputLVyDxQ, 1bjeWoagtHmUKputLVyDxQ"
2024-04-24,7tjVFCxJdwT4NdrTmjyjQ6,muni long,13742915.0,69,480219,"indie r&b, pop r&b",2021,2024,20,1,Chill Pop,"0WIv5qV41y6YjjB9V1biuC, 0WIv5qV41y6YjjB9V1biuC, 0WIv5qV41y6YjjB9V1biuC, 0WIv5qV41y6YjjB9V1biuC"
2024-04-24,7tr9pbgNEKtG0GQTKe08Tz,mk.gee,750109.0,54,125278,experimental r&b,2018,2024,10,1,late night vibes,"5zL6U9C5mmeaJSks7H4Xmw, 15NYGHy9F4vQstNvznsTZw, 5zL6U9C5mmeaJSks7H4Xmw, 15NYGHy9F4vQstNvznsTZw"
2024-04-24,7uMDnSZyUYNBPLhPMNuaM2,kenya grace,16405353.0,70,496107,singer-songwriter pop,2022,2024,14,2,Chill Pop,"5phH22Kn5b4u67jA8D5eEs, 5phH22Kn5b4u67jA8D5eEs"
2024-04-24,7ufjo5jO7vQfG6Zg0QzWEJ,carr,190570.0,38,22755, punk ,2019,2024,19,5,Fresh Finds Rock ,"0qxQ9DltFW338AF9yKYKNp, 0qxQ9DltFW338AF9yKYKNp"
2024-04-24,7vxKZcJkulVyFjO6Bb1Pq1,laraw,31180.0,21,1702, pop ,2019,2024,10,1,Fresh Finds Rock ,"73jHkcoSbf556OsPGEXFBt, 73jHkcoSbf556OsPGEXFBt"
2024-04-24,7wFDo161xYdeaiLz3KIHoM,gallant,828142.0,47,304652,alternative r&b,2016,2023,20,1,Next Wave Soul,"73ypDYXaKLXgb69ja5J21D, 73ypDYXaKLXgb69ja5J21D"
2024-04-24,7wLyGTO9vUS7ndlq4BvBGe,blake rose,1032016.0,49,109209,"australian electropop, singer-songwriter pop",2019,2024,20,1,Chill Pop,"0nQbr0lYWUHWjeW7i1lscI, 0nQbr0lYWUHWjeW7i1lscI"
2024-04-24,7xLtt3vnhKGANQKpsaIMVa,chico blanco,117164.0,36,26321,urbano espanol,2019,2024,20,5,GLOW,"2qTIRmguqQTQaeWbDdeH31, 2qTIRmguqQTQaeWbDdeH31"
2024-04-24,7z2avKuuiMAT4XZJFv8Rvh,tom walker,8463211.0,64,1180318,"indie anthem-folk, uk pop",2019,2024,20,1,Chill Pop,"4m9DA6crSHtnrhaIVGPzwm, 36jMu03qVcjYAccvQLmAMR, 4m9DA6crSHtnrhaIVGPzwm, 36jMu03qVcjYAccvQLmAMR"
2024-04-24,7z5WFjZAIYejWy0NI5lv4T,dan + shay,10805128.0,68,3133551,"contemporary country, country, country road",2014,2023,20,2,Warm Fuzzy Feeling,"3GJ4hzg4lrGwU51Y3VARbF, 3GJ4hzg4lrGwU51Y3VARbF"
2024-04-24,7za6M9P94wuMsOVCHopTsI,iamddb,878719.0,50,422826,"alternative r&b, uk contemporary r&b",2017,2024,20,1,Next Wave Soul,"6jmc9xnc6QdM5x2Uj04T6m, 6jmc9xnc6QdM5x2Uj04T6m"
2024-04-24,7zxS4o4zmwxJNe5UvC2Fx5,cruza,685667.0,47,32881,indie r&b,2018,2024,17,1,late night vibes,"1TMNFPRHGWzCaamL1J5geX, 1TMNFPRHGWzCaamL1J5geX"
2024-04-25,01QTIT5P1pFP3QnnFSdsJf,lupe fiasco,5411289.0,64,1857066,"chicago rap, conscious hip hop, hip hop, political hip hop, pop rap, rap, southern hip hop",2006,2023,20,1,Gold School,"7dltD9eEX7X1zk8JJ9BS0e, 7dltD9eEX7X1zk8JJ9BS0e"
2024-04-25,01aC2ikO4Xgb2LUpf9JfKp,gary clark jr.,1991239.0,55,916689,"electric blues, modern blues rock, rock, soul blues, texas blues",2011,2024,17,4,Blues & Roots Rock,"4bGTNdEbmrDlvqYJKRKJxR, 4ne40SWAvqOQu0HD2fwgWd, 59oXRNRnmmTbwgkZkV7l4g, 0FEqhGaxp8Gq5m2KvnunJU, 4bGTNdEbmrDlvqYJKRKJxR, 4ne40SWAvqOQu0HD2fwgWd, 59oXRNRnmmTbwgkZkV7l4g, 0FEqhGaxp8Gq5m2KvnunJU"
2024-04-25,02WoRfOhF5nUVpwddshInq,choilb,13989.0,31,7844,k-rap,2014,2023,14,1,KrOWN,"6elDiM0qVAMqtYa7J4dWNh, 6elDiM0qVAMqtYa7J4dWNh"
2024-04-25,03r4iKL2g2442PT9n2UKsx,beastie boys,8554037.0,66,2753818,"alternative rock, east coast hip hop, golden age hip hop, hip hop, old school hip hop, rap, rap rock, rock",1986,2019,20,1,Rock Party,"0Puj4YlTm6xNzDDADXHMI9, 5NLuC70kZQv8q34QyQa1DP, 5qxChyzKLEyoPJ5qGrdurN, 0Puj4YlTm6xNzDDADXHMI9, 5NLuC70kZQv8q34QyQa1DP, 5qxChyzKLEyoPJ5qGrdurN"
2024-04-25,04HjibunL2jGRLEqVEMfZY,ash grunwald,246127.0,39,41191,australian blues,2002,2024,20,1,Blues & Roots Rock,"6VmqR7BEVXqYWKCRsdSaDO, 6VmqR7BEVXqYWKCRsdSaDO"
2024-04-25,04L3elxyr0XFua2Ek3domW,sunwoojunga,338746.0,43,115675,"k-indie, korean pop",2006,2023,20,1,v o K a l,"3WhLjQxdRYrI4JjmIEFnPe, 3WhLjQxdRYrI4JjmIEFnPe"
2024-04-25,05jtmvy7zPhTp4GQexPkXY,brux,18230.0,18,2946," dance , pop ",2018,2024,20,2,Fresh Finds Dance,"21Cx6z51SqNTZaiB221atC, 21Cx6z51SqNTZaiB221atC"
2024-04-25,07XSN3sPlIlB2L2XNcTwJw,kiss,14306059.0,69,9330196,"glam rock, hard rock, rock",1983,2023,20,10,Rock Party,"6KTv0Z8BmVqM7DPxbGzpVC, 6KTv0Z8BmVqM7DPxbGzpVC"
2024-04-25,09hVIj6vWgoCDtT03h8ZCa,a tribe called quest,5142505.0,64,2084918,"conscious hip hop, east coast hip hop, golden age hip hop, hip hop, jazz rap, queens hip hop",1990,2016,11,3,Gold School,"0eEXcw3JLVXcRxYrVYMy68, 0eEXcw3JLVXcRxYrVYMy68"
2024-04-25,09yvLritEUxHrzx5TlFvbl,margo price,1014943.0,48,133092,"alternative country, folk, nashville americana, new americana, outlaw country",2016,2023,20,1,Blues & Roots Rock,"6290tINYizQ2bc3QF6p8gA, 6290tINYizQ2bc3QF6p8gA"
2024-04-25,0AepkoQhYvkjEzzwIcGxdV,jacob banks,1480800.0,54,528916,uk contemporary r&b,2013,2023,19,1,Blues & Roots Rock,"4ohUVFem8xKnnnvGz1cpIG, 4ohUVFem8xKnnnvGz1cpIG"
2024-04-25,0BV7lpkyFTbzzML7DuUnpZ,mcalmont & butler,42976.0,23,19940,britpop,1995,2002,2,11,Throwback Thursday,"6joAGL5IuD66Qgcz049ObW, 6joAGL5IuD66Qgcz049ObW"
2024-04-25,0CbeG1224FS58EUx4tPevZ,timmy trumpet,10882193.0,68,1121970,"australian dance, big room, melbourne bounce, melbourne bounce international",2020,2024,20,2,Main Stage,"6FxRH7N7Q86i6aixaSYYzx, 6FxRH7N7Q86i6aixaSYYzx"
2024-04-25,0E0fq98DMHhkAgiXWpCViX,skinny brown,93411.0,43,60841,k-rap,2020,2024,20,2,KrOWN,"0nqgT7ndih2023zjYTFe39, 5kMDKlRMO3MNeCKt73Ab7i, 0nqgT7ndih2023zjYTFe39, 5kMDKlRMO3MNeCKt73Ab7i"
2024-04-25,0ETJQforv5OXgDgidQv9qd,hi-lo,2421223.0,56,136379,"dutch house, electro house, house",2022,2024,20,1,Main Stage,"12p3LJyuWdEh6bWFoc60Bk, 12p3LJyuWdEh6bWFoc60Bk"
2024-04-25,0FEJqmeLRzsXj8hgcZaAyB,indila,11146332.0,68,1736591,french pop,2014,2024,4,1,Main Stage,"5fIZ683j2xPeLAXfHeWKEG, 5fIZ683j2xPeLAXfHeWKEG"
2024-04-25,0FOcXqJgJ1oq9XfzYTDZmZ,super furry animals,128692.0,35,115755,"britpop, welsh indie, welsh rock",2000,2023,13,3,Throwback Thursday,"07zddOhVeQekqq2aIEuDSS, 07zddOhVeQekqq2aIEuDSS"
2024-04-25,0FRUZvZNPzM3YJMABJxf2K,wendy,2241177.0,58,914721,"k-pop, korean pop",2015,2024,20,2,v o K a l,"6mavVLsxaa4YcPje9qZKcf, 7EAkXA5TvfYOYE9EzE3mtc, 6mavVLsxaa4YcPje9qZKcf, 7EAkXA5TvfYOYE9EzE3mtc"
2024-04-25,0FeWKiZSwBRdGzqeCdlH1a,marcus king,1627369.0,54,228645,"modern blues, modern blues rock",2015,2024,18,4,Blues & Roots Rock,"3o34F9z7g0SDeIAKWir4PR, 4L9VTwdne2g1k8aBsgT9Zv, 5RXTvloOBm9W714kbJU0gQ, 2DaEFCMaprAH4vZmzQYaxc, 5SefpS9fNKmduJWxxqH0tA, 40ytn62ocVWKqwktVNo9Fs, 3o34F9z7g0SDeIAKWir4PR, 4L9VTwdne2g1k8aBsgT9Zv, 5RXTvloOBm9W714kbJU0gQ, 2DaEFCMaprAH4vZmzQYaxc, 5SefpS9fNKmduJWxxqH0tA, 40ytn62ocVWKqwktVNo9Fs"
2024-04-25,0G070wUUUBptmqGEKAAUVx,u-god,51481.0,55,132666,"hardcore hip hop, hip hop",1999,2018,13,1,Gold School,"3TnbHn9c0bTo0Wiysye5Nf, 3TnbHn9c0bTo0Wiysye5Nf"
2024-04-25,0Grjlu7ncIuCaSYvCs9fcd,new radicals,4047000.0,57,241841,pop rock,1998,1999,2,3,Rock Party,"1Cwsd5xI8CajJz795oy4XF, 1Cwsd5xI8CajJz795oy4XF"
