ids,names,popularity,markets,artists,release_date,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,musicalkey,musicalmode,time_signature,count,dates,playlists_found
6xbwjBWas8CPK0E612Qy4z,Hold of Me,45.0,184.0,5RivQkx7CAT7TSVFJKvbDz,2024-04-05,156528.0,0.235,0.847,0.532,0.0,0.113,-7.773,0.284,135.031,0.459,11.0,0.0,4.0,2.0,"2024-04-26, 2024-04-16",No Cap
3pD67h2Hd1Jd1pMZFYVXHC,Champagne Moments,70.0,185.0,1sBkRIssrMs1AbVkOJbc7a,2024-04-15,205356.0,0.133,0.665,0.529,0.0,0.371,-8.29,0.347,83.827,0.432,2.0,1.0,4.0,2.0,"2024-04-26, 2024-04-16",No Cap
2FhyTzw49NtYw29JEFvdu2,Midas,58.0,185.0,41pd7r1XBRsvdxY3vHEgib,2024-04-10,138506.0,0.00268,0.394,0.958,0.00276,0.217,-4.996,0.076,138.198,0.501,0.0,1.0,4.0,2.0,"2024-04-26, 2024-04-16","New Noise, Singled Out"
0Oqxt6JixieLHbwMfnJGWO,"Paris, Texas (feat. SYML)",75.0,183.0,"00FQb4jTyendYWaN8pK0wa, 6AyATGg7mDgBlZ4N5uNog0",2023-03-24,206722.0,0.985,0.287,0.102,0.0559,0.109,-17.529,0.0334,170.253,0.198,0.0,0.0,3.0,2.0,"2024-04-26, 2024-04-17","Relax & Unwind, Good Vibes"
0Y3xTcu928EXNhF5yuPOvH,Egyptian Sun,49.0,183.0,"44qAhQu52dYKcHOFQd3esf, 4zxvC7CRGvggq9EWXOpwAo",2023-05-26,257677.0,0.013,0.66,0.852,0.111,0.276,-5.581,0.0337,122.039,0.203,8.0,1.0,4.0,3.0,"2024-04-26, 2024-04-17, 2024-04-05","Deep House Relax, Haitian Heat"
21H0pUV2uPIPcFnFhgTBjo,Woke Up in Love,67.0,185.0,"23fqKkggKUBHNkbKtXEls4, 2ZRQcIgzPCVaT9XKhXZIzh, 6ydoSd3N2mwgwBHtF6K7eX",2022-09-09,216873.0,0.225,0.643,0.585,0.0,0.0927,-5.994,0.0369,106.015,0.188,2.0,1.0,4.0,4.0,"2024-04-26, 2024-04-17, 2024-04-12, 2024-04-10","Daily Lift, Heart Beats, Cardio"
4RL77hMWUq35NYnPLXBpih,Skinny Love,72.0,115.0,2WX2uTcsvV5OnS0inACecP,2011-11-04,201080.0,0.952,0.379,0.29,0.000996,0.118,-8.487,0.0513,165.997,0.184,4.0,1.0,4.0,3.0,"2024-04-26, 2024-04-17, 2024-04-22","Great Female Voices, Piano Ballads, Ultimate Covers"
0DFldA3ySuV2dblrOAWq1f,Don't Forget Me,64.0,183.0,4NZvixzsSefsNiIqXn0NDe,2024-02-08,265360.0,0.377,0.472,0.55,0.0,0.122,-4.278,0.0447,144.636,0.413,8.0,1.0,4.0,4.0,"2024-04-26, 2024-04-17, 2024-04-23, 2024-04-19","Relax & Unwind, Park Hangs, Indie Shuffle, Daily Lift"
0F3v8p8ZnEGtZDxNcJ5Klq,Unstoppable - R3HAB Remix,69.0,183.0,"5WUlDfRSoLAfcVSX1WnrxN, 6cEuCEZu7PAE9ZSzLLc2oQ",2022-07-08,162352.0,0.495,0.678,0.744,2.35e-05,0.0631,-4.058,0.234,101.987,0.433,6.0,0.0,4.0,4.0,"2024-04-26, 2024-04-17, 2024-05-03","Daily Lift, Main Stage, Cardio"
54HsCR7lJJdwxmEnTY1JfF,Dun Dun Dance,56.0,184.0,2019zR22qK2RBvCqtudBaI,2021-05-10,220560.0,0.169,0.647,0.957,0.0,0.234,-0.384,0.0819,114.968,0.764,1.0,0.0,4.0,4.0,"2024-04-26, 2024-04-17, 2024-05-05, 2024-04-18",Satang Mix (사탕 믹스)
6b81dy3WjbozXK6b7C1gu5,Austin,68.0,0.0,7Ez6lTtSMjMf2YSYpukP1I,2024-02-16,171782.0,0.468,0.75,0.671,3.75e-06,0.108,-6.753,0.0532,114.902,0.738,0.0,1.0,4.0,3.0,"2024-04-26, 2024-04-17, 2024-05-07","Daily Lift, Chillin' on a Dirt Road"
5iE3eUH2WGCXcE2xr6DEmU,Waffle House,66.0,182.0,7gOdHgIoIKoe4i9Tta6qdD,2023-04-07,145440.0,0.0283,0.713,0.756,3.3e-06,0.184,-4.353,0.0368,125.997,0.862,10.0,1.0,4.0,3.0,"2024-04-26, 2024-04-17, 2024-05-09","WOR K  OUT, Daily Lift"
2HJBsWX5LQK8Y95JzPJ4zp,Tattoo - Topic Remix,68.0,183.0,"49aaHxvAJ0tCh0F15OnwIl, 0u6GtibW46tFX7koQ6uNJZ",2023-08-04,211400.0,0.00494,0.445,0.911,1.87e-05,0.0892,-5.62,0.198,150.237,0.206,6.0,1.0,4.0,4.0,"2024-04-26, 2024-04-17, 2024-05-09","creamy, Pepplåtar till träningspasset, Pop Remix, Main Stage"
5LAzEfoTOp7sIiRvEXpWlT,Don't Care Didn't Ask,45.0,185.0,"1EgCxqT8GgE5oXX3PkeGhq, 1gUi2utSbJLNPddYENJAp4",2024-03-20,169760.0,0.0292,0.78,0.744,0.0,0.0955,-5.097,0.136,140.038,0.93,7.0,0.0,4.0,2.0,"2024-04-26, 2024-04-19",Alternative Hip-Hop
4e394atn8SYK4bOrRbEfuJ,Stockholms dårar,28.0,185.0,6oLsu8ooAijUGwF0Ed4fob,2024-03-29,172853.0,0.76,0.597,0.303,2.15e-06,0.119,-9.751,0.0297,135.904,0.366,3.0,0.0,4.0,2.0,"2024-04-26, 2024-04-19",Made in Sweden
0ZumjEWenangePeQRcq0h9,Somewhere in the Sunshine,32.0,185.0,5DOQ7jQ2pnXaiJiIoiEQjz,2023-10-06,262379.0,0.186,0.531,0.505,1.19e-05,0.0885,-8.759,0.048,144.124,0.295,2.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19",Country by the Grace of God
4kXeBpZekIq5f6I6hFcNk5,Mean Old Sun,47.0,185.0,1YSA4byX5AL1zoTsSTlB03,2023-05-05,248706.0,0.243,0.485,0.589,3.23e-05,0.0614,-7.045,0.0274,78.983,0.367,0.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19",Indigo
3wYOGJYD31sLRmBgCvWxa4,I Found You,55.0,185.0,"1LOB7jTeEV14pHai6EXSzF, 2oX42qP5ineK3hrhBECLmj",2020-02-28,167307.0,0.0714,0.646,0.761,0.0,0.222,-2.557,0.0385,129.916,0.472,1.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19",Pepplåtar till träningspasset
4LLfFnU48vESdgSHR7WeqR,BOSS FIGHT,46.0,185.0,75YeSAKC6xPhgkjnltCmGB,2023-12-29,167176.0,0.0167,0.613,0.982,0.364,0.123,-1.552,0.357,144.994,0.143,1.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19",Dubstep Don
3nlmYsWXQLcsXOWJEPc21E,Min Ponny (min kära lilla ponny),45.0,185.0,4qyhURA0g9oibogcNPMZaP,2023-11-17,121600.0,0.0123,0.675,0.945,0.00281,0.551,-5.308,0.145,150.053,0.712,9.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19",30 km/h
4SPFAQb1lkCOOcPsKdi80J,We Like To Party - Rework,54.0,185.0,"6zsJjoCtL1WByG0VsuFWzR, 55gwBuz7mELCtvJDIVHQOA",2024-03-22,144052.0,0.0134,0.745,0.94,0.944,0.293,-5.381,0.0867,125.01,0.748,2.0,1.0,4.0,3.0,"2024-04-26, 2024-04-19","Deep House Relax, Housewerk"
68q3yCwDpiaoSQzp2ZWeG2,Urban Oasis,48.0,185.0,"33FKoUeAEFuzVHGBd9IhcL, 7aHDFeKOQ2mgSGb8DTQf8Y",2023-12-05,150971.0,0.581,0.733,0.324,0.778,0.122,-12.706,0.126,74.009,0.617,10.0,0.0,4.0,2.0,"2024-04-26, 2024-04-19",Jazz Vibes
4yhqQAKFiHNCXpxxFVhxRq,Famax,62.0,0.0,5zvKbKHQcyZFvTYADnEkTQ,2024-01-05,335194.0,0.000563,0.819,0.814,0.919,0.113,-8.229,0.0395,120.99,0.325,3.0,0.0,4.0,2.0,"2024-04-26, 2024-04-19",Summer House 2024
4GMQyTh4yglx08mb1Aci6y,Bacc 2 Harlem,42.0,185.0,"7e10JUMF7MJmmwYpnTSMI5, 37ASGd4rWpHjuVonnYAN6S",2024-04-17,186666.0,0.324,0.573,0.728,0.0,0.701,-9.222,0.505,143.001,0.673,10.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19","State of Mind, Spilled Ink"
1GM0BBPG6CWenFpXx6FPc2,Before You Leave Me - TELYKAST Remix,48.0,184.0,"0fTSzq9jAh4c36UVb4V7CB, 7vWC03wqXwUqjPON8hc1tz",2024-03-27,167619.0,0.00983,0.63,0.821,0.0,0.111,-6.45,0.0767,125.976,0.275,8.0,0.0,4.0,2.0,"2024-04-26, 2024-04-19",Daily Lift
1YfyfFBZ7cY7wgwtZEq3tf,Cowboys and Plowboys,66.0,183.0,"4MoAOfV4ROWofLG3a3hhBN, 0BvkDsjIUla7X0k6CSWh1I",2023-10-13,208063.0,0.00644,0.652,0.89,0.0,0.297,-3.471,0.034,117.025,0.874,4.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19","Country Rocks, Country by the Grace of God"
6Zn2UwxIE8A7Ppnvz6iosp,Map Dot Missing You,30.0,185.0,34J7mIMU9nyg5px9m3ur88,2023-09-22,209347.0,0.0131,0.522,0.596,0.0,0.168,-5.384,0.0267,149.98,0.392,0.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19",Texas Country Now
1Qn8ffMn79yl99Hs4zurID,Chipping Mill,51.0,185.0,1YSA4byX5AL1zoTsSTlB03,2023-08-25,200930.0,0.00839,0.644,0.656,1.88e-06,0.111,-6.831,0.0271,125.962,0.699,7.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19",Indigo
0Zt4KxjqHYswmQvjpnpiPe,A Cat in the Rain,48.0,185.0,1YSA4byX5AL1zoTsSTlB03,2023-08-25,317226.0,0.224,0.609,0.592,1.08e-06,0.104,-7.868,0.0271,129.974,0.671,7.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19",Indigo
01eVEqO0S7ktYP2rSmV94P,Above My Head,0.0,0.0,05o2ENqv0CV8aD6BWKEaBD,2023-02-08,282293.0,0.21,0.531,0.752,0.036,0.106,-5.199,0.0265,109.54,0.677,3.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19",Indigo
0wO2IVcC4M2CJuFkrVxgoz,Lyssna till ditt hjärta,40.0,185.0,4qyhURA0g9oibogcNPMZaP,2023-11-03,163862.0,0.00353,0.632,0.931,1.35e-05,0.0627,-5.563,0.0743,144.969,0.589,0.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19",30 km/h
115CHmW7Y3cRC0qYZyeUGM,Settle for a Beer (with Triston Marez),36.0,185.0,"34J7mIMU9nyg5px9m3ur88, 5JHw4x1RYIlwNfCq6FNXxf",2021-09-03,174327.0,0.041,0.396,0.94,0.0,0.196,-4.009,0.0965,207.975,0.782,4.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19",Texas Country Now
6whzN4pEb9ArYN4z9FqijU,Oklahoma,34.0,185.0,4bbloxL2d1IeYwuT2eIgib,2023-10-20,219799.0,0.0384,0.383,0.741,1.41e-05,0.134,-4.265,0.0365,170.019,0.68,2.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19",Texas Country Now
5bYTh2T6OCVtwnQmwWBUis,Soro,57.0,183.0,2IK173RXLiCSQ8fhDlAb3s,2023-07-28,162603.0,0.266,0.833,0.648,4.85e-05,0.109,-8.923,0.0484,109.215,0.207,6.0,0.0,4.0,2.0,"2024-04-26, 2024-04-19",Big Mood
14OBWCaKhqp7jkD4h0Qv7N,Formula (Moto Zimelia),36.0,185.0,"7w3tP6LjdsurriXhgJ3Pt0, 58JfjeSwt2vRDspRRp1b70, 2zhossaaVN2pXg5p8o101X",2024-01-26,243065.0,0.25,0.644,0.728,0.0,0.064,-3.864,0.341,195.991,0.573,11.0,0.0,4.0,2.0,"2024-04-26, 2024-04-19",Afro Bars 
7LMsAia3rSvaNrHjgfuJzB,Into The Night,62.0,185.0,6HfRl1vZ3mVDGkXb7Pknjv,2023-07-07,423006.0,0.511,0.79,0.781,0.912,0.108,-9.915,0.0638,121.002,0.215,5.0,0.0,4.0,2.0,"2024-04-26, 2024-04-19","Chill Tracks, Deep House Relax"
0NG4MkcDRdtq3YuttON5W7,Bra vibrationer (Du ger mig bra vibrationer),45.0,185.0,4qyhURA0g9oibogcNPMZaP,2024-01-19,182400.0,0.00193,0.526,0.96,3.43e-06,0.367,-5.358,0.155,149.949,0.287,7.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19",30 km/h
3P8yoq6ztDKZnJKE9EXZr3,Nån annan,25.0,185.0,0wJIlyUsEBrhbWh97uyqwW,2024-04-05,188280.0,0.116,0.721,0.665,0.0,0.307,-7.029,0.0595,128.03,0.632,3.0,0.0,4.0,2.0,"2024-04-26, 2024-04-19",Made in Sweden
6mPpuNKf0wPSoOCD3rFbdz,Quittin' Ain't Workin' (feat. Mike Ryan),43.0,185.0,"6MWr1SmTaCU5BJzOZxwJEw, 026v3mvWdRvVdjL67VBySh",2022-12-09,195398.0,0.0143,0.579,0.914,0.0,0.376,-5.301,0.0556,136.036,0.748,6.0,1.0,4.0,3.0,"2024-04-26, 2024-04-19","Texas Country Now, Country by the Grace of God"
1dt220OBbkTsYz1NLVKIaw,Call Me (with R3HAB & Timmy Trumpet),66.0,183.0,"5ENS85nZShljwNgg4wFD7D, 6cEuCEZu7PAE9ZSzLLc2oQ, 0CbeG1224FS58EUx4tPevZ",2022-01-14,178309.0,0.00935,0.398,0.956,0.0038,0.142,-4.429,0.329,106.581,0.269,2.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19",Cardio
0dZTEB9raQkSRtZkSzFx0h,Death Wish (with Micah Martin),38.0,185.0,"0qPGd8tOMHlFZt8EA1uLFY, 4i8u1FZVapjZBcCyyrAnU3",2024-04-04,216998.0,0.00147,0.591,0.992,0.00062,0.166,-0.755,0.252,145.069,0.242,1.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19","Rocktronic, Dubstep Don"
1WG93TGsMZasbfpuZ1dnxO,Hustle For That Muscle,35.0,185.0,"6GIwyYD9kOim8j3M6jt4AM, 1vo8zHmO1KzkuU9Xxh6J7W",2023-12-01,158095.0,0.205,0.761,0.958,0.000313,0.761,-5.664,0.0815,125.918,0.6,11.0,0.0,4.0,2.0,"2024-04-26, 2024-04-19",Shuffle Syndrome
1lzbOrmaBhueOQfwKCfi1J,We Groovin,41.0,2.0,"4admDxmnri5Zco0xYrJ0ji, 7zAAwgV5Wqmvpb4GzvlRkP",2024-03-01,181935.0,0.0441,0.708,0.9,0.0598,0.0435,-5.383,0.0326,124.008,0.936,1.0,0.0,4.0,2.0,"2024-04-26, 2024-04-19","Summer House 2024, Cardio"
5maOp2FZomEiboxhl9yh2z,Gun Class II (feat. Nardo Wick & G Herbo),54.0,185.0,"2ZI9cz1C8So6EWOwTbB1M7, 0Njy6yR9LykNKYg9yE23QN, 5QdEbQJ3ylBnc3gsIASAT5",2023-10-20,229035.0,0.0525,0.53,0.677,0.0,0.126,-7.099,0.473,78.128,0.612,1.0,0.0,4.0,2.0,"2024-04-26, 2024-04-19","Out The Mud, Get Turnt"
4YzBQfeZtXKEQABl61rT6f,Dance My Stress Away (with Stephen Marley),42.0,185.0,"0af5VM6xubf8EXKvoG35x6, 0CIwCGmQMqHqiblnZlFia1",2021-07-23,214122.0,0.198,0.593,0.756,0.0,0.104,-3.829,0.129,174.042,0.662,0.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19","Summer Sunshine Reggae, Beach Vibes"
2L5fTA7BBgL70AjMYq0sfI,Give It Up For Love,47.0,185.0,3sFTupo9UGgrujjN21BjwR,2024-03-22,175117.0,0.00564,0.786,0.894,0.153,0.0939,-2.911,0.0365,113.018,0.773,1.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19",The New Alt
2qRUun6bLQlaP0Rs0Uj6Xd,(Entre Paréntesis),70.0,184.0,"0EmeFodog0BfCgMzAIvKQp, 6XkjpgcEsYab502Vr1bBeW",2024-03-21,168896.0,0.195,0.567,0.862,0.0,0.108,-4.58,0.045,156.473,0.723,8.0,0.0,4.0,2.0,"2024-04-26, 2024-04-19","Daily Lift, Viva Latino"
2TB7xUdGMgQb4vdP3TAAyq,A Little Right Now,26.0,185.0,5DOQ7jQ2pnXaiJiIoiEQjz,2023-04-28,211215.0,0.0662,0.333,0.508,3.48e-06,0.291,-6.161,0.0352,145.185,0.223,2.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19",Country by the Grace of God
0e5hNZrUwqeKua0GJHPQFp,GASOLINA & COCAINA,54.0,184.0,2ZuweXv0TkfsidZOLZZoM2,2023-06-09,192390.0,0.241,0.771,0.608,0.00138,0.239,-8.964,0.261,123.955,0.498,1.0,0.0,4.0,2.0,"2024-04-26, 2024-04-19",Shuffle Syndrome
6FDktxGjUwtSQdkNcKjy7y,Black Magic,35.0,185.0,"2fRdiG5FNFFs4OjG7p6yxk, 0pkUxa3K2O8IzRXqWHytf1",2024-04-19,274285.0,0.0043,0.589,0.979,0.33,0.439,0.19,0.295,104.553,0.222,2.0,1.0,3.0,2.0,"2024-04-26, 2024-04-19","Bass Arcade, Dubstep Don"
1p6IvCBlHrWIi6AmXiMtdw,Vertigo,41.0,185.0,"0hprEC0nsWuQPSHag1O2Vi, 2V431yZGG08uroH2CZAgur",2023-06-23,216393.0,0.104,0.561,0.914,0.0184,0.11,-4.994,0.0312,121.977,0.0791,9.0,0.0,4.0,2.0,"2024-04-26, 2024-04-19",Night Rider
6dSx3eK7i0WBrG8MpUANKA,Mår du bra mår jag också bra (feat. Linnea Henriksson),50.0,184.0,"4FcZfItjVIsfO9TynErl7X, 3IsULVZIf4iGp9ExB7yJVq",2024-03-22,159081.0,0.401,0.671,0.808,1.75e-05,0.127,-5.36,0.0538,106.027,0.444,8.0,0.0,4.0,2.0,"2024-04-26, 2024-04-19",Made in Sweden
5Qpq6TsAObkMLfB7q1z4Qc,Starts in a Bar,40.0,185.0,4bbloxL2d1IeYwuT2eIgib,2022-03-25,179613.0,0.00752,0.56,0.78,0.0,0.188,-4.831,0.0286,95.023,0.851,2.0,1.0,4.0,2.0,"2024-04-26, 2024-04-19",Texas Country Now
6LiuMpZjyjjuXFP5Ljo9bv,We Groovin (with Jazzy),64.0,183.0,"4admDxmnri5Zco0xYrJ0ji, 7zAAwgV5Wqmvpb4GzvlRkP",2024-03-01,181935.0,0.0441,0.708,0.9,0.0598,0.0435,-5.383,0.0326,124.008,0.936,1.0,0.0,4.0,2.0,"2024-04-26, 2024-04-19","Summer House 2024, Cardio"
6zELuTXrMMOk4fFIf3OErT,Starving (feat. Teezo Touchdown),53.0,185.0,"0Wwji82sLA0Hcvtuak3omb, 0fGcIStdT1OpFFhOC7Wp36",2024-02-23,216841.0,0.435,0.802,0.496,0.000959,0.0994,-6.375,0.048,119.972,0.804,8.0,0.0,4.0,4.0,"2024-04-26, 2024-04-19, 2024-04-02, 2024-04-05","B.A.E., Chill Pop, soda"
4PRdeh2zIyM1pvY4x5luLe,"Everywhere, Everything (with Gracie Abrams)",68.0,183.0,"2RQXRUsr4IW1f3mKyKsy4B, 4tuJ0bMpJh08umKkEXKUI5",2023-12-01,257668.0,0.538,0.299,0.357,0.0,0.133,-9.731,0.0372,179.664,0.278,11.0,1.0,3.0,5.0,"2024-04-26, 2024-04-19, 2024-04-02, 2024-04-24","Contemporary Blend, Daily Lift, Chill Pop, Feel Good Acoustic"
66Xb15mkqTgCu06aGUmgOu,Running out of Time,40.0,185.0,"4bbloxL2d1IeYwuT2eIgib, 0EhgpjUqiIIQhM6ZRF4kXX, 2DwAtAKSDY87F2pu50Csrk, 3OftZbLfcqulxWNZMX8zLI",2024-02-23,217899.0,0.00677,0.558,0.795,0.000618,0.301,-5.005,0.0294,104.998,0.763,7.0,1.0,4.0,3.0,"2024-04-26, 2024-04-19, 2024-04-05",Texas Country Now
40UK1Zl6X8GmezVlI6AZWg,Echoes,51.0,185.0,"33FKoUeAEFuzVHGBd9IhcL, 75XUnXCiMd1YMHwBvAIfnn",2023-08-25,118424.0,0.538,0.662,0.266,0.907,0.111,-13.209,0.074,75.028,0.328,9.0,0.0,4.0,3.0,"2024-04-26, 2024-04-19, 2024-04-05",Jazz Vibes
5Bux5dq6CHM7pJLlrx8R3f,All That You Need (feat. Caroline Byrne),63.0,183.0,"4VNQWV2y1E97Eqo2D5UTjx, 2tVd9Bpt5Li9UsmKwhJ1nG",2024-04-04,178132.0,0.0403,0.651,0.929,0.181,0.226,-4.402,0.0379,128.006,0.623,3.0,0.0,4.0,3.0,"2024-04-26, 2024-04-19, 2024-04-05","Heart Beats, UK House Music"
7EWtB4NKYY3NqBl31PVip9,LA PEOPLE II,87.0,185.0,"12GqGscKJx3aE4t07u7eVZ, 5eumcnUkdmGvkvcsx1WFNG, 4qDRNT8ldCfCjSp9lBzYC5",2024-03-21,141064.0,0.57,0.717,0.704,1.12e-06,0.0956,-5.04,0.0695,131.997,0.717,1.0,1.0,3.0,3.0,"2024-04-26, 2024-04-19, 2024-04-05",Viva Latino
4xCmCF6pHz0v6vcANehny0,Fuck The Pain Away,59.0,185.0,"1QEd635szhierW6gzRiS1o, 1gkSl4XpHIHI4I1WQbfXOE",2024-03-08,163200.0,0.195,0.62,0.997,0.0255,0.321,-3.564,0.137,150.007,0.0962,2.0,1.0,4.0,3.0,"2024-04-26, 2024-04-19, 2024-04-05",mint
7Hlt8sBheuJXbBU4aFOGcp,Bottom of It,38.0,185.0,5LICWu7uFLkdJVcEiTnRBX,2024-02-16,192743.0,0.0038,0.542,0.894,0.0,0.143,-3.278,0.039,108.949,0.607,6.0,1.0,4.0,3.0,"2024-04-26, 2024-04-19, 2024-04-05",Texas Country Now
2g6WCOlZS7mePH81Bxxa9s,Make It Look Easy,69.0,184.0,5rjz63sgMaAUAyBMyCUK5D,2024-03-08,152213.0,0.159,0.369,0.688,0.0,0.353,-4.171,0.0358,170.147,0.403,6.0,1.0,4.0,3.0,"2024-04-26, 2024-04-19, 2024-04-05",Breakout Country
0fuUjvuE6pRn0bUYTLmhDc,Up & Down,47.0,185.0,"0wN7ALPeSqOb16sG7vl4RC, 5TGFw78FIV0hLV90O8A7an, 1XHE2jFO11NVGUBv25uDVZ",2021-07-23,136890.0,0.894,0.634,0.323,0.808,0.113,-11.306,0.178,83.003,0.371,0.0,0.0,4.0,3.0,"2024-04-26, 2024-04-19, 2024-04-05",Jazz Vibes
5PcmvoBshN5YfFmU4uSXwd,Ti Sento,60.0,185.0,"5YFS41yoX0YuFY39fq21oN, 449mAbddAC2PAgNM3TLyc5, 7xELwlmfwkTUMKJNSxN5To",2023-10-27,180261.0,0.00287,0.646,0.953,8.47e-06,0.595,-4.065,0.0311,123.036,0.737,1.0,1.0,4.0,3.0,"2024-04-26, 2024-04-19, 2024-04-05","New Dance Pop, Summer House 2024, Housewerk"
1jNJyQjQJEX8XZ1ZQHtqzf,Paradise,40.0,185.0,"0u3d5PM2FuEuG5QuUdt8mT, 1Ix0phYj2Hm0rtqh74vyoX",2024-03-14,218901.0,0.00156,0.448,0.891,0.0,0.155,-4.742,0.0658,91.004,0.34,10.0,0.0,4.0,3.0,"2024-04-26, 2024-04-19, 2024-04-05",Hard Rock
1nNqKHLoMMzpQNhsZihMgC,Call,55.0,185.0,11wRdbnoYqRddKBrpHt4Ue,2024-02-21,150005.0,0.00122,0.644,0.401,3.11e-06,0.552,-6.146,0.0448,127.956,0.456,2.0,1.0,4.0,3.0,"2024-04-26, 2024-04-19, 2024-04-05","Indie Shuffle, The New Alt"
7GpiRvevDAkR3lDH5AxNwT,To Be Real,56.0,183.0,"6Se1y4vDcu9fVHLqdj1N3q, 44T94QQEc60Jf7kqGY6Rip, 6UfoTQXaV3DuqtDVjZIxwZ",2023-05-26,203225.0,0.0013,0.685,0.95,0.598,0.037,-4.547,0.0722,129.99,0.683,2.0,1.0,4.0,3.0,"2024-04-26, 2024-04-19, 2024-04-05","Housewerk, Summer House 2024, Cardio"
442DDArcRLNRxEeF75jRVk,Shu! (feat. Chley),61.0,184.0,"3cAisWS37sGCCtRgWfvrod, 7HpriU9gAJThxAfPfXpZ6N",2023-07-03,263571.0,0.296,0.878,0.89,5.54e-06,0.0645,-4.967,0.0495,112.016,0.722,1.0,1.0,4.0,3.0,"2024-04-26, 2024-04-19, 2024-04-05",Big Mood
6QQK85nnBzFxRyW4qkMHHY,Liki Tiki - Reggae Remix,47.0,18.0,"7E6r9S8qCRfZVCjF1A8do6, 6EKzehEG2fwJtRMH4KbjsA, 7oEWmZ9dKlAVxTgmjUbYr4, 4fkonOVOD4ehVOd2gAxgyZ, 1HcAkAeL4xf02wzAnl7mIV",2023-04-28,250105.0,0.0968,0.871,0.658,0.0,0.286,-5.939,0.14,95.015,0.456,7.0,1.0,4.0,4.0,"2024-04-26, 2024-04-19, 2024-04-05, 2024-05-02",Summer Sunshine Reggae
0NCSOMwJ2JUNEXmoaZd7Mb,God Blessed Texas,39.0,185.0,"04DUpHOyQqwbHFyvIhcGi3, 2EJ5MRZCzpHSSNNEpTx9Kb, 4bbloxL2d1IeYwuT2eIgib, 4QIJ2i8I6urte2scKgkVoY, 5BKzvAPtNXnt0LwzGvKOH3, 0EhgpjUqiIIQhM6ZRF4kXX, 6NKQIkHTjxD5Ovj6znGV1n",2023-07-14,207933.0,0.0132,0.701,0.914,0.0,0.0767,-3.448,0.0701,129.973,0.84,9.0,1.0,4.0,5.0,"2024-04-26, 2024-04-19, 2024-04-05, 2024-05-03","Texas Country Now, Indigo"
57508shL0obX0KUOUL8CJk,Make Me - Franky Rizardo Remix,64.0,185.0,"6QsxKDNLJbtYqxb2wRmsu1, 2UgphhGSlC9QWgaZWUOCkl",2023-12-15,195692.0,0.00026,0.686,0.727,0.00659,0.0622,-8.071,0.0417,129.973,0.606,6.0,1.0,4.0,4.0,"2024-04-26, 2024-04-19, 2024-04-05, 2024-05-03",Housewerk
5yyYL1FpimADTIftYQU0cg,iPlan,61.0,185.0,"5kmceQl1Y7lveTVbcy5ycD, 0ZxyWnlmVBuHYzYgyDT24H, 2Ymj0sh7VauBNTdrVMfUYC",2023-09-15,410847.0,0.0709,0.697,0.643,0.584,0.101,-10.253,0.0384,118.004,0.748,5.0,0.0,4.0,4.0,"2024-04-26, 2024-04-19, 2024-04-05, 2024-05-03",African Heat
2xlSM0k9SCoG6UMaZWWRiC,I Will Leave a Light On,52.0,185.0,"1Zz6NBe8UIZjm88TvehFtx, 27gtK7m9vYwCyJ04zz0kIb, 255QhVPytbdcbgCbHJ5rNe",2023-08-10,240975.0,0.0175,0.308,0.708,0.144,0.139,-7.865,0.0352,122.998,0.0376,1.0,1.0,4.0,3.0,"2024-04-26, 2024-04-19, 2024-04-10",Heart Beats
1GD5ooLHgV9nolrem1DBiB,The Veldt Cinema - BYNX Edit,62.0,185.0,"2CIMQHirSU0MQqyYHq0eOx, 4Ws2otunReOa6BbwxxpCt6, 6beTArFVpUujvkHi9FVPqs, 2HDr90mJP3k5gaCkPIKdEn",2023-06-09,277298.0,0.0716,0.587,0.829,5.27e-05,0.15,-4.906,0.0326,127.977,0.162,9.0,1.0,4.0,4.0,"2024-04-26, 2024-04-19, 2024-04-10, 2024-05-03",Heart Beats
